id,merchant_id,market,currency,source_sku,title,source_title,brand,department,category,categories,description,short_description,image_urls,color,sizes,price,original_price,discount_percent,availability,condition,active,product_type,keywords,affiliate_url,landing_url,launch_date,priority,editorial_score,available_variants,total_variants,translation_status
lounge-15015459717502-es,lounge-eu,ES,EUR,15015459717502,Top Pointelle Pyjama – Buttercup amarillo,Pointelle Pyjama Top - Buttercup Yellow,Lounge Underwear,Moda mujer,Pijamas,women-fashion,Top Pointelle Pyjama – Buttercup amarillo de Lounge. Disponible como variante única. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Top Pointelle Pyjama – Buttercup amarillo. Disponible en Lounge EU desde 20.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1YELLOWPOINTELLEPYJAMATOP.jpg?v=1744790339|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2YELLOWPOINTELLEPYJAMATOP.jpg?v=1744790339|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3YELLOWPOINTELLEPYJAMATOP.jpg?v=1744790340|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4YELLOWPOINTELLEPYJAMATOP.jpg?v=1744790340|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5YELLOWPOINTELLEPYJAMATOP.jpg?v=1744790339|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6YELLOWPOINTELLEPYJAMATOP.jpg?v=1744790340,Buttercup amarillo,,20.0,40.0,50,in_stock,new,True,Sleep,"top,pointelle,pyjama,buttercup,amarillo,lounge,pijamas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15015459717502&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fpointelle-pyjama-top-buttercup-yellow&intsrc=CATF_35417,https://eu.lounge.com/products/pointelle-pyjama-top-buttercup-yellow,2025-03-26,B,18,3,6,borrador_controlado_revisar_antes_de_publicar
lounge-15015460110718-es,lounge-eu,ES,EUR,15015460110718,Top Pointelle Pyjama – crema,Pointelle Pyjama Top - Cream,Lounge Underwear,Moda mujer,Pijamas,women-fashion,Top Pointelle Pyjama – crema de Lounge. Disponible como variante única. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Top Pointelle Pyjama – crema. Disponible en Lounge EU desde 20.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1WHITEPOINTELLEPYJAMATOP.jpg?v=1744790340|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2WHITEPOINTELLEPYJAMATOP.jpg?v=1744790340|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3WHITEPOINTELLEPYJAMATOP.jpg?v=1744790339|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4WHITEPOINTELLEPYJAMATOP.jpg?v=1744790340|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5WHITEPOINTELLEPYJAMATOP.jpg?v=1744790340|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6WHITEPOINTELLEPYJAMATOP.jpg?v=1744790340,crema,,20.0,40.0,50,in_stock,new,True,Sleep,"top,pointelle,pyjama,crema,lounge,pijamas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15015460110718&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fpointelle-pyjama-top-cream&intsrc=CATF_35417,https://eu.lounge.com/products/pointelle-pyjama-top-cream,2025-03-26,B,18,3,6,borrador_controlado_revisar_antes_de_publicar
lounge-7711586877476-es,lounge-eu,ES,EUR,7711586877476,Top Pointelle Strappy Pyjama – blanco,Pointelle Strappy Pyjama Top - White,Lounge Underwear,Moda mujer,Pijamas,women-fashion,Top Pointelle Strappy Pyjama – blanco de Lounge. Disponible como variante única. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Top Pointelle Strappy Pyjama – blanco. Disponible en Lounge EU desde 20.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1WhitePointelleStrappyPyjamaTop-Miki.jpg?v=1727425695|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2WhitePointelleStrappyPyjamaTop-Miki.jpg?v=1727425695|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3WhitePointelleStrappyPyjamaTop-Miki.jpg?v=1727425695|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4WhitePointelleStrappyPyjamaTop-Miki.jpg?v=1727425695|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5WhitePointelleStrappyPyjamaTop-Miki.jpg?v=1727425695|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6WhitePointelleStrappyPyjamaTop-Miki.jpg?v=1727425695,blanco,,20.0,40.0,50,in_stock,new,True,Sleep,"top,pointelle,strappy,pyjama,blanco,lounge,pijamas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7711586877476&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fpointelle-strappy-pyjama-top-white&intsrc=CATF_35417,https://eu.lounge.com/products/pointelle-strappy-pyjama-top-white,2024-09-19,B,22,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7711586975780-es,lounge-eu,ES,EUR,7711586975780,Top Pointelle Strappy Pyjama – rosa,Pointelle Strappy Pyjama Top - Pink,Lounge Underwear,Moda mujer,Pijamas,women-fashion,"Top Pointelle Strappy Pyjama – rosa de Lounge. Tallas disponibles: M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Top Pointelle Strappy Pyjama – rosa. Disponible en Lounge EU desde 20.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1PinkPointelleStrappyPyjamaTop-Ava.jpg?v=1727425694|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2PinkPointelleStrappyPyjamaTop-Ava.jpg?v=1727425694|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3PinkPointelleStrappyPyjamaTop-Ava.jpg?v=1727425694|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4PinkPointelleStrappyPyjamaTop-Ava.jpg?v=1727425694|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5PinkPointelleStrappyPyjamaTop-Ava.jpg?v=1727425695|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6PinkPointelleStrappyPyjamaTop-Ava.jpg?v=1727425694,rosa,"M,L,XL,XXL,3XL",20.0,40.0,50,in_stock,new,True,Sleep,"top,pointelle,strappy,pyjama,rosa,lounge,pijamas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7711586975780&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fpointelle-strappy-pyjama-top-pink&intsrc=CATF_35417,https://eu.lounge.com/products/pointelle-strappy-pyjama-top-pink,2024-09-19,B,22,5,7,borrador_controlado_revisar_antes_de_publicar
lounge-7689685008420-es,lounge-eu,ES,EUR,7689685008420,Top Soft Tejido waffle Pyjama – Frost,Soft Waffle Pyjama Top - Frost,Lounge Underwear,Moda mujer,Pijamas,women-fashion,"Top Soft Tejido waffle Pyjama – Frost de Lounge. Tallas disponibles: M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Top Soft Tejido waffle Pyjama – Frost. Disponible en Lounge EU desde 18.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1FrostWafflePyjamaTopImaani_46320fd3-5eef-46fe-8502-70b1f3c7439b.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2FrostWafflePyjamaTopImaani_e8c20ccc-ef51-4797-9165-30313867d62b.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3FrostWafflePyjamaTopImaani_a0ec10c0-7148-49a2-b0bf-9010d6207fd8.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4FrostWafflePyjamaTopImaani_3384b831-9b75-4895-bae4-afc3822ac0bc.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5FrostWafflePyjamaTopImaani_56477e67-0b46-4841-893a-0c2fd4c62256.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6FrostWafflePyjamaTopImaani_51f70905-ae05-4e03-8391-decfad856683.jpg?v=1735030426,Frost,"M,L,XL",18.0,45.0,60,in_stock,new,True,Sleep,"top,soft,tejido,waffle,pyjama,frost,lounge,pijamas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7689685008420&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fwaffle-pyjama-top-frost&intsrc=CATF_35417,https://eu.lounge.com/products/waffle-pyjama-top-frost,2024-08-16,B,18,3,7,borrador_controlado_revisar_antes_de_publicar
lounge-14761231712638-es,lounge-eu,ES,EUR,14761231712638,Top Soft Tejido waffle Pyjama – crema,Soft Waffle Pyjama Top - Cream,Lounge Underwear,Moda mujer,Pijamas,women-fashion,"Top Soft Tejido waffle Pyjama – crema de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Top Soft Tejido waffle Pyjama – crema. Disponible en Lounge EU desde 45.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.CreamWaffleTop.jpg?v=1731942308|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.CreamWaffleTop.jpg?v=1731942309|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.CreamWaffleTop.jpg?v=1731942309|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.CreamWaffleTop.jpg?v=1731942308|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.CreamWaffleTop.jpg?v=1731942309|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.CreamWaffleTop.jpg?v=1731942309,crema,"XS,S,M,L,XL,XXL",45.0,,0,in_stock,new,True,Sleep,"top,soft,tejido,waffle,pyjama,crema,lounge,pijamas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=14761231712638&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fsoft-waffle-pyjama-top-cream&intsrc=CATF_35417,https://eu.lounge.com/products/soft-waffle-pyjama-top-cream,2024-10-30,B,27,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-7689684877348-es,lounge-eu,ES,EUR,7689684877348,Top Soft Tejido waffle Pyjama – visón,Soft Waffle Pyjama Top - Mink,Lounge Underwear,Moda mujer,Pijamas,women-fashion,"Top Soft Tejido waffle Pyjama – visón de Lounge. Tallas disponibles: M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Top Soft Tejido waffle Pyjama – visón. Disponible en Lounge EU desde 18.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1MinkWafflePyjamaTopImaani_b8c3c5ce-35b1-4127-960f-63e0a67f774b.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2MinkWafflePyjamaTopImaani_71ff19be-05b2-479c-8a5b-eae3d12761dc.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3MinkWafflePyjamaTopImaani_8cb2b019-4b36-40fd-9b5c-e382298394a6.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4MinkWafflePyjamaTopImaani_64872d31-1797-4b07-a399-2dd65f4eaba5.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5MinkWafflePyjamaTopImaani_f143d129-8e0a-4723-9a8e-fe030c2ded16.jpg?v=1735030426|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6MinkWafflePyjamaTopImaani_9688b323-6899-4cda-a38f-3a3594af8a40.jpg?v=1735030426,visón,"M,L,XL,XXL",18.0,45.0,60,in_stock,new,True,Sleep,"top,soft,tejido,waffle,pyjama,visón,lounge,pijamas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7689684877348&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fwaffle-pyjama-top-mink&intsrc=CATF_35417,https://eu.lounge.com/products/waffle-pyjama-top-mink,2024-08-16,B,18,4,7,borrador_controlado_revisar_antes_de_publicar
lounge-15637105443198-es,lounge-eu,ES,EUR,15637105443198,Calcetines Chunky Acanalado (3-Pack – multicolor,Chunky Ribbed Socks (3-Pack) - Multi,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Calcetines Chunky Acanalado (3-Pack – multicolor de Lounge. Tallas disponibles: S-M, M-L. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Calcetines Chunky Acanalado (3-Pack – multicolor. Disponible en Lounge EU desde 25.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1CashmereBlendSocks_3-Pack.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5pinkchunkyribbedsocks.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4pinkchunkyribbedsocks.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3CashmereBlendSocks_3-Pack.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2creamchunkyribbedsocks.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5creamchunkyribbedsocks.jpg?v=1761311715,multicolor,"S-M,M-L",25.0,,0,in_stock,new,True,Accessories,"calcetines,chunky,acanalado,3,pack,multicolor,lounge,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15637105443198&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fchunky-ribbed-socks-multi&intsrc=CATF_35417,https://eu.lounge.com/products/chunky-ribbed-socks-multi,2025-10-22,C,8,2,2,borrador_controlado_revisar_antes_de_publicar
lounge-15637105410430-es,lounge-eu,ES,EUR,15637105410430,Calcetines Pointelle (3-Pack – multicolor,Pointelle Socks (3-Pack) - Multi,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Calcetines Pointelle (3-Pack – multicolor de Lounge. Tallas disponibles: S-M, M-L. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Calcetines Pointelle (3-Pack – multicolor. Disponible en Lounge EU desde 25.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1PointelleSocks_3-Pack.jpg?v=1761311713|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5MINKPOINTELLESOCKS.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2MINKPOINTELLESOCKS.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3PointelleSocks_3-Pack.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4CREAMPOINTELLESOCKS_d41302a9-c276-4517-a4a5-0a62938e8956.jpg?v=1761311714|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5CREAMPOINTELLESOCKS_270b258c-e7bc-41e6-9274-64bef592ab3f.jpg?v=1761311714,multicolor,"S-M,M-L",25.0,,0,in_stock,new,True,Accessories,"calcetines,pointelle,3,pack,multicolor,lounge,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15637105410430&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fpointelle-socks-multi&intsrc=CATF_35417,https://eu.lounge.com/products/pointelle-socks-multi,2025-10-22,C,8,2,2,borrador_controlado_revisar_antes_de_publicar
lounge-15547158692222-es,lounge-eu,ES,EUR,15547158692222,Producto Lounge Allegra Ballet Flats – Natural,Allegra Ballet Flats - Natural,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Producto Lounge Allegra Ballet Flats – Natural de Lounge. Tallas disponibles: 4, 5, 6, 7, 8. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Allegra Ballet Flats – Natural. Disponible en Lounge EU desde 50.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1NATURALALLEGRASHEARLINGBALLET.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2NATURALALLEGRASHEARLINGBALLET.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3NATURALALLEGRASHEARLINGBALLET.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4NATURALALLEGRASHEARLINGBALLET.jpg?v=1760610356,Natural,"4,5,6,7,8",50.0,,0,in_stock,new,True,Accessories,"producto,lounge,allegra,ballet,flats,natural,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15547158692222&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fallegra-ballet-flats-natural&intsrc=CATF_35417,https://eu.lounge.com/products/allegra-ballet-flats-natural,2025-08-27,C,12,5,5,borrador_controlado_revisar_antes_de_publicar
lounge-15547158626686-es,lounge-eu,ES,EUR,15547158626686,Producto Lounge Allegra Ballet Flats – visón,Allegra Ballet Flats - Mink,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Producto Lounge Allegra Ballet Flats – visón de Lounge. Tallas disponibles: 4, 5, 6, 7, 8. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Allegra Ballet Flats – visón. Disponible en Lounge EU desde 50.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1MINKALLEGRASHEARLING.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2MINKALLEGRASHEARLING.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3MINKALLEGRASHEARLING.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4MINKALLEGRASHEARLING.jpg?v=1760610356,visón,"4,5,6,7,8",50.0,,0,in_stock,new,True,Accessories,"producto,lounge,allegra,ballet,flats,visón,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15547158626686&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fallegra-ballet-flats-mink&intsrc=CATF_35417,https://eu.lounge.com/products/allegra-ballet-flats-mink,2025-08-27,C,12,5,5,borrador_controlado_revisar_antes_de_publicar
lounge-15547158036862-es,lounge-eu,ES,EUR,15547158036862,Producto Lounge Amara Mules – Light gris,Amara Mules - Light Grey,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Producto Lounge Amara Mules – Light gris de Lounge. Tallas disponibles: 4, 5, 6, 7. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Amara Mules – Light gris. Disponible en Lounge EU desde 55.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1LIGHTGREYAMARASUEDEMULE.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2LIGHTGREYAMARASUEDEMULE.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3LIGHTGREYAMARASUEDEMULE.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4LIGHTGREYAMARASUEDEMULE.jpg?v=1760610357,Light gris,"4,5,6,7",55.0,,0,in_stock,new,True,Accessories,"producto,lounge,amara,mules,light,gris,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15547158036862&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Famara-mules-light-grey&intsrc=CATF_35417,https://eu.lounge.com/products/amara-mules-light-grey,2025-08-27,C,8,4,5,borrador_controlado_revisar_antes_de_publicar
lounge-15547158102398-es,lounge-eu,ES,EUR,15547158102398,Producto Lounge Amara Mules – arena,Amara Mules - Sand,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Producto Lounge Amara Mules – arena de Lounge. Tallas disponibles: 4, 5, 6. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Amara Mules – arena. Disponible en Lounge EU desde 55.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1AMARASANDSUEDEMULE.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2AMARASANDSUEDEMULE.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3AMARASANDSUEDEMULE.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4AMARASANDSUEDEMULE.jpg?v=1760610356,arena,"4,5,6",55.0,,0,in_stock,new,True,Accessories,"producto,lounge,amara,mules,arena,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15547158102398&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Famara-mules-sand&intsrc=CATF_35417,https://eu.lounge.com/products/amara-mules-sand,2025-08-27,C,8,3,5,borrador_controlado_revisar_antes_de_publicar
lounge-15547158135166-es,lounge-eu,ES,EUR,15547158135166,Producto Lounge Amara Mules – castaño,Amara Mules - Chestnut,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Producto Lounge Amara Mules – castaño de Lounge. Tallas disponibles: 4, 5, 6, 7. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Amara Mules – castaño. Disponible en Lounge EU desde 55.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1CHESTNUTAMARASUEDEMULE.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2CHESTNUTAMARASUEDEMULE.jpg?v=1760610355|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3CHESTNUTAMARASUEDEMULE.jpg?v=1760610356|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4CHESTNUTAMARASUEDEMULE.jpg?v=1760610355,castaño,"4,5,6,7",55.0,,0,in_stock,new,True,Accessories,"producto,lounge,amara,mules,castaño,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15547158135166&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Famara-mules-chestnut&intsrc=CATF_35417,https://eu.lounge.com/products/amara-mules-chestnut,2025-08-27,C,8,4,5,borrador_controlado_revisar_antes_de_publicar
lounge-15547149156734-es,lounge-eu,ES,EUR,15547149156734,Producto Lounge Bar Belt – chocolate,Bar Belt - Chocolate,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Producto Lounge Bar Belt – chocolate de Lounge. Tallas disponibles: S, M, L. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Bar Belt – chocolate. Disponible en Lounge EU desde 55.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.ChocolateBarBelt.jpg?v=1757087384|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.ChocolateBarBelt.jpg?v=1757087384|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.ChocolateBarBelt.jpg?v=1757087385|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.ChocolateBarBelt.jpg?v=1757087384,chocolate,"S,M,L",55.0,,0,in_stock,new,True,Accessories,"producto,lounge,bar,belt,chocolate,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15547149156734&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fbar-belt-chocolate&intsrc=CATF_35417,https://eu.lounge.com/products/bar-belt-chocolate,2025-08-27,C,8,3,3,borrador_controlado_revisar_antes_de_publicar
lounge-15547149287806-es,lounge-eu,ES,EUR,15547149287806,Producto Lounge Bar Belt – negro,Bar Belt - Black,Lounge Underwear,Accesorios mujer,Accesorios mujer,women-accessories,"Producto Lounge Bar Belt – negro de Lounge. Tallas disponibles: S, M, L. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Bar Belt – negro. Disponible en Lounge EU desde 55.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.BlackBarBelt_f6f2e1bb-3265-448a-9471-2cf1ef242a30.jpg?v=1757087384|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.BlackBarBelt_15ab87e1-5fc7-4093-8c3d-57f660594701.jpg?v=1757087384|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.BlackBarBelt_d522e673-e552-439b-8a47-af038999d096.jpg?v=1757087385|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.BlackBarBelt_9a932e63-fa55-4d14-9e5c-93f365b0905c.jpg?v=1757087385,negro,"S,M,L",55.0,,0,in_stock,new,True,Accessories,"producto,lounge,bar,belt,negro,accesorios,mujer",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15547149287806&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fbar-belt-black&intsrc=CATF_35417,https://eu.lounge.com/products/bar-belt-black,2025-08-27,C,8,3,3,borrador_controlado_revisar_antes_de_publicar
